792	-0.9911
793	-1.041
794	-1.05
795	-0.9937
796	-1.058
797	-0.9782
798	-0.8717
799	-0.8771
800	-0.7295
801	-0.7058
802	-0.6212
803	-0.5695
804	-0.409
805	-0.4135
806	-0.5693
807	-0.5848
808	-0.5949
809	-0.6098
810	-0.6931
811	-0.7067
812	-0.6349
813	-0.6464
814	-0.593
815	-0.6736
816	-0.566
817	-0.5318
818	-0.5165
819	-0.5838
820	-0.5719
821	-0.5346
822	-0.6951
823	-0.6817
824	-0.6048
825	-0.7727
826	-0.8141
827	-0.8596
828	-0.8472
829	-0.9546
830	-0.962
831	-0.8403
832	-0.871
833	-0.8111
834	-0.7195
835	-0.6656
836	-0.6938
837	-0.613
838	-0.6192
839	-0.5286
840	-0.5771
841	-0.7134
842	-0.732
843	-0.6884
844	-0.7205
845	-0.7614
846	-0.8402
847	-0.7057
848	-0.4458
849	-0.5207
850	-0.658
851	-0.6417
852	-0.6131
853	-0.5621
854	-0.5952
855	-0.5108
856	-0.6973
857	-0.6352
858	-0.5763
859	-0.5906
860	-0.6412
861	-0.6785
862	-0.8179
863	-0.8337
864	-0.7039
865	-0.7758
866	-0.6282
867	-0.7474
868	-0.6273
869	-0.7749
870	-0.7024
871	-0.6424
872	-0.6125
873	-0.7346
874	-0.6112
875	-0.4879
876	-0.3898
877	-0.3669
878	-0.3726
879	-0.3841
880	-0.4708
881	-0.5055
882	-0.5826
883	-0.5726
884	-0.6311
885	-0.6655
886	-0.7278
887	-0.8995
888	-0.718
889	-0.7345
890	-0.6553
891	-0.6403
892	-0.5335
893	-0.6074
894	-0.7048
895	-0.7228
896	-0.5757
897	-0.464
898	-0.479
899	-0.4084
900	-0.3429
901	-0.3206
902	-0.3232
903	-0.4459
904	-0.3939
905	-0.5283
906	-0.4802
907	-0.4088
908	-0.4139
909	-0.4916
910	-0.514
911	-0.4765
912	-0.4261
913	-0.3597
914	-0.4591
915	-0.4624
916	-0.519
917	-0.627
918	-0.6802
919	-0.6883
920	-0.784
921	-0.6707
922	-0.5401
923	-0.5654
924	-0.6119
925	-0.5584
926	-0.6499
927	-0.6895
928	-0.6445
929	-0.6342
930	-0.8455
931	-0.7626
932	-0.911
933	-0.7427
934	-0.4959
935	-0.4622
936	-0.5241
937	-0.3486
938	-0.5032
939	-0.5019
940	-0.4422
941	-0.4847
942	-0.3766
943	-0.5761
944	-0.5345
945	-0.5777
946	-0.3835
947	-0.3841
948	-0.517
949	-0.4514
950	-0.5264
951	-0.5937
952	-0.6736
953	-0.5758
954	-0.5885
955	-0.5396
956	-0.6608
957	-0.6039
958	-0.6808
959	-0.612
960	-0.7723
961	-0.7804
962	-0.792
963	-0.6638
964	-0.6254
965	-0.6227
966	-0.6391
967	-0.7163
968	-0.5692
969	-0.6268
970	-0.6324
971	-0.5884
972	-0.7411
973	-0.7438
974	-0.7312
975	-0.8935
976	-0.8845
977	-0.9638
978	-0.9474
979	-0.8336
980	-0.7099
981	-0.7568
982	-0.5382
983	-0.4376
984	-0.562
985	-0.6825
986	-0.5028
987	-0.5357
988	-0.3635
989	-0.389
990	-0.2681
991	-0.1522
992	-0.003668
993	-0.09433
994	-0.1458
995	-0.3714
996	-0.4432
997	-0.4721
998	-0.4489
999	-0.6054
1000	-0.6897
1001	-0.8852
1002	-0.975
1003	-0.8143
1004	-0.767
1005	-0.6471
1006	-0.5684
1007	-0.655
1008	-0.6146
1009	-0.6432
1010	-0.7372
1011	-0.7112
1012	-0.7782
1013	-0.801
1014	-0.7088
1015	-0.6073
1016	-0.6461
1017	-0.837
1018	-0.7602
1019	-0.7476
1020	-0.7442
1021	-0.6543
1022	-0.6325
1023	-0.7411
1024	-0.7622
1025	-0.6436
1026	-0.7068
1027	-0.6462
1028	-0.7178
1029	-0.6968
1030	-0.7045
1031	-0.6205
1032	-0.5836
1033	-0.7077
1034	-0.7389
1035	-0.6855
1036	-0.5337
1037	-0.5642
1038	-0.6264
1039	-0.6197
1040	-0.6802
1041	-0.548
1042	-0.4216
1043	-0.3827
1044	-0.3325
1045	-0.4102
1046	-0.4254
1047	-0.478
1048	-0.6507
1049	-0.6356
1050	-0.6151
1051	-0.6359
1052	-0.6709
1053	-0.5945
1054	-0.4479
1055	-0.3826
1056	-0.473
1057	-0.6244
1058	-0.6891
1059	-0.7368
1060	-0.5435
1061	-0.3298
1062	-0.5084
1063	-0.5546
1064	-0.4044
1065	-0.3418
1066	-0.3209
1067	-0.5399
1068	-0.6258
1069	-0.3603
1070	-0.5266
1071	-0.508
1072	-0.6385
1073	-0.5703
1074	-0.534
1075	-0.4698
1076	-0.4352
1077	-0.5329
1078	-0.5054
1079	-0.5337
1080	-0.6618
1081	-0.6076
1082	-0.658
1083	-0.8426
1084	-0.6417
1085	-0.6597
1086	-0.7948
1087	-0.5891
1088	-0.8466
1089	-0.854
1090	-0.5305
1091	-0.4315
1092	-0.3118
1093	-0.45
1094	-0.5231
1095	-0.397
1096	-0.3536
1097	-0.2964
1098	-0.3029
1099	-0.3859
1100	-0.5575
1101	-0.5664
1102	-0.5375
1103	-0.6152
1104	-0.6482
1105	-0.6308
1106	-0.6949
1107	-0.5658
1108	-0.4712
1109	-0.6014
1110	-0.6018
1111	-0.5459
1112	-0.4782
1113	-0.5995
1114	-0.7327
1115	-0.8081
1116	-0.9216
1117	-0.8667
1118	-0.8289
1119	-0.7918
1120	-0.7741
1121	-0.7557
1122	-0.7534
1123	-0.729
1124	-0.7854
1125	-0.748
1126	-0.6431
1127	-0.4307
1128	-0.5753
1129	-0.5355
1130	-0.7372
1131	-0.5197
1132	-0.6052
1133	-0.6387
1134	-0.5549
1135	-0.4891
1136	-0.3445
1137	-0.186
1138	-0.199
1139	-0.1815
1140	-0.06797
1141	-0.01112
1142	-0.1744
1143	-0.2403
1144	-0.251
1145	-0.1871
1146	-0.3281
1147	-0.291
1148	-0.5206
1149	-0.6055
1150	-0.7233
1151	-0.5858
1152	-0.5746
1153	-0.4199
1154	-0.4952
1155	-0.3369
1156	-0.241
1157	-0.2398
1158	-0.2999
1159	-0.452
1160	-0.3752
1161	-0.5865
1162	-0.552
1163	-0.5966
1164	-0.7435
1165	-0.6866
1166	-0.7076
1167	-0.8411
1168	-0.609
1169	-0.4182
1170	-0.186
1171	-0.236
1172	-0.1374
1173	-0.2587
1174	-0.4205
1175	-0.3897
1176	-0.6049
1177	-0.443
1178	-0.3761
1179	-0.5395
1180	-0.6155
1181	-0.541
1182	-0.4095
1183	-0.5076
1184	-0.5267
1185	-0.6459
1186	-0.5844
1187	-0.5243
1188	-0.521
1189	-0.7999
1190	-0.7425
1191	-0.8421
1192	-0.7619
1193	-0.7302
1194	-0.9356
1195	-1.009
1196	-0.8916
1197	-0.862
1198	-0.8547
1199	-1.03
1200	-1.048
1201	-1.037
1202	-1.08
1203	-1.019
1204	-0.8246
1205	-0.8153
1206	-0.8538
1207	-0.9414
1208	-1.0
1209	-1.175
1210	-0.9664
1211	-0.8221
1212	-0.7927
1213	-0.6189
1214	-0.567
1215	-0.3211
1216	-0.3961
1217	-0.3894
1218	-0.6418
1219	-0.6312
1220	-0.755
1221	-0.6852
1222	-0.7973
1223	-0.6234
1224	-0.655
1225	-0.5002
1226	-0.5515
1227	-0.622
1228	-0.6617
1229	-0.5649
1230	-0.6808
1231	-0.7164
1232	-0.756
1233	-0.7243
1234	-0.4944
1235	-0.5515
1236	-0.3704
1237	-0.567
1238	-0.6387
1239	-0.6423
1240	-0.5151
1241	-0.7052
1242	-0.8078
1243	-0.9024
1244	-1.069
1245	-1.114
1246	-1.049
1247	-1.016
1248	-0.962
1249	-0.9956
1250	-0.9385
1251	-0.961
1252	-1.153
1253	-0.9765
1254	-0.9655
1255	-1.033
1256	-1.063
1257	-0.9061
1258	-1.035
1259	-1.006
1260	-0.9245
1261	-0.8114
1262	-0.7942
1263	-0.6516
1264	-0.386
1265	-0.4427
1266	-0.4844
1267	-0.3913
1268	-0.2097
1269	-0.2925
1270	-0.3668
1271	-0.4565
1272	-0.5642
1273	-0.6121
1274	-0.5767
1275	-0.5548
1276	-0.7101
1277	-0.6633
1278	-0.5067
1279	-0.5418
1280	-0.5275
1281	-0.7166
1282	-0.771
1283	-0.6621
1284	-0.7514
1285	-0.7135
1286	-0.5791
1287	-0.5673
1288	-0.5819
1289	-0.5282
1290	-0.4423
1291	-0.6469
1292	-0.6192
1293	-0.4978
1294	-0.6282
1295	-0.562
1296	-0.4287
1297	-0.5018
1298	-0.6034
1299	-0.6444
1300	-0.6538
1301	-0.504
1302	-0.3374
1303	-0.2702
1304	-0.1593
1305	-0.1913
1306	-0.3252
1307	-0.2864
1308	-0.3166
1309	-0.5229
1310	-0.6154
1311	-0.5492
1312	-0.6197
1313	-0.4631
1314	-0.5345
1315	-0.5656
1316	-0.6389
1317	-0.4936
1318	-0.5547
1319	-0.7112
1320	-0.5646
1321	-0.4558
1322	-0.4732
1323	-0.4504
1324	-0.3319
1325	-0.5927
1326	-0.6376
1327	-0.6517
1328	-0.6414
1329	-0.6751
1330	-0.6358
1331	-0.6586
1332	-0.6373
1333	-0.6199
1334	-0.6812
1335	-0.5839
1336	-0.6533
1337	-0.6035
1338	-0.5054
1339	-0.5587
1340	-0.3825
1341	-0.4125
1342	-0.4022
1343	-0.5477
1344	-0.5058
1345	-0.544
1346	-0.6279
1347	-0.7127
1348	-0.6604
1349	-0.6111
1350	-0.5551
1351	-0.6708
1352	-0.548
1353	-0.425
1354	-0.3997
1355	-0.3628
1356	-0.5277
1357	-0.6688
1358	-0.5955
1359	-0.636
1360	-0.6554
1361	-0.5814
1362	-0.6795
1363	-0.6283
1364	-0.581
1365	-0.4579
1366	-0.3866
1367	-0.4085
1368	-0.4035
1369	-0.4981
1370	-0.5071
1371	-0.3007
1372	-0.3843
1373	-0.4289
1374	-0.3334
1375	-0.4729
1376	-0.5223
1377	-0.5353
1378	-0.5922
1379	-0.7241
1380	-0.9903
1381	-0.9965
1382	-0.9004
1383	-0.9092
1384	-0.8154
1385	-0.6308
1386	-0.6367
1387	-0.8445
1388	-1.113
1389	-1.054
1390	-0.9741
1391	-0.9454
1392	-0.8118
1393	-0.9357
1394	-0.7565
1395	-0.8801
1396	-0.8225
1397	-0.7436
1398	-0.9566
1399	-0.8437
1400	-0.8763
1401	-0.7877
1402	-0.7712
1403	-0.7055
1404	-0.7468
1405	-0.6709
1406	-0.4944
1407	-0.4794
1408	-0.6311
1409	-0.5948
1410	-0.5006
1411	-0.5869
1412	-0.489
1413	-0.4101
1414	-0.4166
1415	-0.493
1416	-0.3772
1417	-0.3395
1418	-0.5517
1419	-0.6705
1420	-0.7084
1421	-0.73
1422	-0.7324
1423	-0.8578
1424	-0.7815
1425	-0.6535
1426	-0.586
1427	-0.4734
1428	-0.4274
1429	-0.3903
1430	-0.4711
1431	-0.3448
1432	-0.1116
1433	-0.02511
1434	-0.0925
1435	-0.3057
1436	-0.4079
1437	-0.4376
1438	-0.4336
1439	-0.3395
1440	-0.2996
1441	-0.3192
1442	-0.428
1443	-0.4131
1444	-0.4598
1445	-0.3557
1446	-0.4979
1447	-0.5413
1448	-0.7736
1449	-0.6933
1450	-0.7264
1451	-0.7817
1452	-0.8047
1453	-0.8123
1454	-0.7912
1455	-0.7698
1456	-0.8234
1457	-0.7605
1458	-0.7876
1459	-0.6826
1460	-0.4589
1461	-0.6005
1462	-0.5593
1463	-0.5052
1464	-0.6719
1465	-0.8247
1466	-0.6589
1467	-0.6996
1468	-0.6045
1469	-0.5608
1470	-0.4783
1471	-0.6327
1472	-0.7199
1473	-0.8325
1474	-0.762
1475	-0.6702
1476	-0.6456
1477	-0.675
1478	-0.7981
1479	-0.705
1480	-0.7353
1481	-0.7671
1482	-0.761
1483	-0.7083
1484	-0.6503
1485	-0.7277
1486	-0.8099
1487	-0.7898
1488	-0.797
1489	-0.7432
1490	-0.8408
1491	-0.8053
1492	-0.7131
1493	-0.8451
1494	-0.8016
1495	-0.6384
1496	-0.6943
1497	-0.5434
1498	-0.5512
1499	-0.5251
1500	-0.6428
501	-0.4653
502	-0.5933
503	-0.415
504	-0.6971
505	-0.522
506	-0.4059
507	-0.4426
508	-0.2097
509	-0.2258
510	-0.4119
511	-0.266
512	-0.1588
513	-0.254
514	-0.07014
515	0.04203
516	-0.03339
517	-0.1704
518	-0.2382
519	-0.1195
520	-0.09674
521	-0.04354
522	0.3183
523	0.3779
524	0.3298
525	0.4594
526	0.1262
527	-0.00963
528	-0.1171
529	0.06616
530	-0.1579
531	0.03149
532	0.08235
533	0.08287
534	-0.03426
535	-0.1258
536	0.01022
537	-0.05491
538	0.102
539	-0.01199
540	-0.1729
541	-0.05868
542	0.004958
543	0.1411
544	-0.07674
545	0.3642
546	0.1049
547	0.1194
548	-0.1366
549	-0.08168
550	-0.0474
551	0.1635
552	0.03378
553	0.3335
554	0.2586
555	0.1158
556	0.04612
557	-0.184
558	-0.2786
559	0.06628
560	0.1588
561	-0.1278
562	-0.2064
563	-0.299
564	-0.2475
565	-0.08048
566	-0.1648
567	0.04986
568	0.2097
569	0.2758
570	-0.1444
571	0.07435
572	0.2802
573	0.3528
574	0.1954
575	0.3518
576	0.387
577	0.4167
578	0.5923
579	0.381
580	0.06893
581	0.1994
582	0.4012
583	0.2859
584	-0.05361
585	0.1078
586	-0.247
587	-0.3929
588	-0.324
589	0.1053
590	0.2532
591	0.04188
592	-0.2955
593	-0.3171
594	-0.2048
595	-0.03575
596	-0.1608
597	-0.1343
598	-0.2349
599	-0.07816
600	0.07454
601	-0.258
602	-0.4759
603	-0.3372
604	-0.1552
605	0.15
606	0.06283
607	-0.1748
608	0.05572
609	0.1928
610	0.1638
611	0.1726
612	-0.04577
613	-0.1714
614	-0.3188
615	-0.3051
616	-0.2118
617	-0.3083
618	-0.5935
619	-0.6402
620	-0.9665
621	-0.5752
622	-0.7478
623	-0.9764
624	-1.109
625	-0.8207
626	-0.4823
627	-0.2858
628	-0.3145
629	-0.3616
630	-0.4722
631	-0.5861
632	-0.5478
633	-0.5237
634	-0.8942
635	-1.155
636	-1.084
637	-1.227
638	-1.359
639	-1.36
640	-1.302
641	-1.343
642	-1.173
643	-0.8197
644	-0.6761
645	-0.3388
646	-0.2165
647	-0.2049
648	0.137
649	0.08884
650	0.157
651	0.3729
652	0.4742
653	0.3794
654	0.2659
655	-0.08315
656	-0.4207
657	-0.3125
658	-0.2179
659	-0.05102
660	0.1565
661	0.161
662	-0.1404
663	-0.05806
664	-0.05139
665	0.1213
666	0.4851
667	0.2002
668	0.2343
669	0.1057
670	0.163
671	-0.2293
672	-0.04551
673	0.1261
674	-0.03663
675	-0.06157
676	-0.3622
677	-0.3863
678	-0.4241
679	-0.6329
680	-0.3954
681	-0.438
682	-0.4138
683	-0.0151
684	-0.01294
685	-0.2763
686	-0.1002
687	0.06092
688	0.005485
689	-0.3672
690	-0.00998
691	0.1696
692	0.1715
693	0.07713
694	0.001411
695	-0.1255
696	-0.0433
697	-0.3637
698	-0.2549
699	-0.1038
700	-0.07902
701	-0.1592
702	-0.007004
703	-0.1846
704	-0.3293
705	-0.1972
706	0.05859
707	-0.005711
708	-0.4305
709	0.06891
710	0.08396
711	-0.03576
712	-0.01142
713	0.2593
714	-0.007147
715	0.07157
716	0.0959
717	0.1674
718	0.2107
719	0.4435
720	0.3246
721	0.2553
722	0.1786
723	0.4689
724	0.6734
725	0.477
726	0.6199
727	0.4456
728	0.3936
729	0.5102
730	0.5573
731	0.5168
732	0.5398
733	0.4303
734	0.1926
735	0.1125
736	-0.06501
737	0.2295
738	0.4216
739	0.4207
740	0.04707
741	-0.001728
742	0.1851
743	0.001044
744	-0.06428
745	-0.07743
746	0.03751
747	0.3176
748	0.4139
749	0.3599
750	0.3583
751	0.3735
752	0.3406
753	0.2195
754	0.43
755	0.1246
756	0.03548
757	-0.04845
758	0.08217
759	0.2655
760	0.444
761	0.1827
762	0.0159
763	0.02342
764	0.4033
765	0.1794
766	0.2466
767	0.1684
768	0.3773
769	0.3829
770	0.1064
771	0.06821
772	0.07305
773	0.26
774	0.4093
775	0.6502
776	0.8528
777	0.7664
778	0.8148
779	1.009
780	1.011
781	1.11
782	1.275
783	1.301
784	1.129
785	1.251
786	1.165
787	1.118
788	1.076
789	1.155
790	0.9883
791	0.923
792	0.8556
793	0.7945
794	0.5816
795	0.8266
796	0.7766
797	0.4121
798	0.4177
799	0.1779
800	0.08719
801	-0.06342
802	-0.01031
803	0.01056
804	0.003556
805	0.2132
806	0.1136
807	0.5308
808	0.5423
809	0.5089
810	0.4795
811	0.2974
812	0.2039
813	0.1378
814	0.09358
815	0.2081
816	0.197
817	0.1603
818	0.5729
819	0.45
820	0.4104
821	0.1322
822	0.1275
823	-0.06326
824	0.1177
825	0.3518
826	0.2755
827	0.4853
828	0.623
829	0.4508
830	0.08521
831	0.2233
832	0.4535
833	0.4375
834	0.5535
835	0.6181
836	0.701
837	0.4857
838	0.3589
839	0.2582
840	0.4094
841	0.6916
842	0.8697
843	0.6616
844	0.2207
845	0.152
846	0.0624
847	0.0241
848	-0.1393
849	0.04598
850	0.1995
851	0.1188
852	0.3889
853	0.2054
854	0.2448
855	0.05509
856	0.3829
857	0.1118
858	0.3237
859	0.5489
860	0.3361
861	0.5253
862	0.6415
863	0.5751
864	0.3123
865	0.3452
866	0.04985
867	0.2447
868	0.335
869	0.3742
870	0.453
871	0.1295
872	0.2519
873	-0.0343
874	-0.1212
875	-0.1481
876	0.02713
877	0.207
878	0.3426
879	0.3829
880	0.3196
881	0.2149
882	0.3387
883	0.1175
884	0.3694
885	0.7181
886	0.5071
887	0.3257
888	0.009003
889	-0.05524
890	0.05651
891	0.2115
892	0.08324
893	0.07478
894	0.06237
895	-0.2664
896	-0.05504
897	0.129
898	0.1413
899	-0.0231
900	-0.1031
901	-0.06354
902	-0.0215
903	0.07078
904	-0.07808
905	-0.004255
906	-0.04943
907	-0.339
908	-0.3653
909	-0.3769
910	-0.01206
911	-0.2041
912	-0.01036
913	-0.1848
914	0.1494
915	0.2085
916	-0.01654
917	0.01416
918	0.5149
919	0.553
920	0.3622
921	0.2552
922	0.2127
923	0.1864
924	0.3548
925	0.5333
926	0.5546
927	0.3953
928	0.4
929	0.04391
930	0.05102
931	-0.1925
932	-0.01236
933	0.1322
934	-0.1768
935	-0.1531
936	-0.2971
937	-0.5041
938	-0.3956
939	-0.345
940	-0.02633
941	-0.3609
942	-0.4236
943	0.05027
944	0.1703
945	0.1036
946	0.1128
947	0.2701
948	0.1613
949	0.007317
950	0.2587
951	0.07935
952	-0.01118
953	0.1839
954	-0.08121
955	-0.1432
956	0.03787
957	0.06989
958	-0.01758
959	0.09472
960	0.1755
961	-0.1011
962	-0.08063
963	0.159
964	0.165
965	-0.06462
966	0.05686
967	0.1259
968	-0.03286
969	-0.007289
970	0.004782
971	0.2697
972	0.4263
973	0.1979
974	0.1077
975	0.01929
976	0.1907
977	0.1774
978	0.03303
979	-0.02993
980	0.2151
981	0.03216
982	0.1606
983	-0.06552
984	0.06062
985	-0.08359
986	-0.1759
987	-0.03245
988	-0.06299
989	-0.08029
990	-0.2225
991	0.1072
992	0.2821
993	0.5419
994	0.5361
995	0.6063
996	0.4847
997	0.3125
998	0.2743
999	0.7934
1000	0.8921
1001	0.8648
1002	0.8517
1003	0.9737
1004	0.7416
1005	0.6161
1006	0.7973
1007	0.9578
1008	0.6018
1009	0.3694
1010	0.5174
1011	0.3081
1012	0.3924
1013	0.2069
1014	0.3598
1015	0.4615
1016	0.5093
1017	0.4923
1018	0.4571
1019	0.7033
1020	0.1837
1021	0.3198
1022	0.517
1023	0.6242
1024	0.4582
1025	0.2539
1026	0.2506
1027	0.04681
1028	0.3958
1029	0.4065
1030	0.5917
1031	0.6413
1032	0.4537
1033	0.1794
1034	0.3317
1035	0.2177
1036	-0.1058
1037	-0.09636
1038	-0.305
1039	-0.2645
1040	-0.3705
1041	-0.122
1042	-0.015
1043	0.0759
1044	0.03469
1045	-0.1884
1046	-0.00852
1047	-0.2425
1048	0.05053
1049	0.05923
1050	0.1361
1051	0.1742
1052	0.0825
1053	0.2069
1054	-0.1416
1055	-0.02773
1056	0.09641
1057	0.03815
1058	0.2896
1059	-0.1109
1060	-0.2884
1061	-0.3343
1062	-0.1983
1063	-0.2839
1064	-0.3311
1065	-0.421
1066	-0.08439
1067	0.07865
1068	-0.1721
1069	-0.4215
1070	-0.3426
1071	-0.3249
1072	-0.1484
1073	-0.09554
1074	-0.01745
1075	0.1588
1076	0.3826
1077	0.4409
1078	0.5088
1079	0.5315
1080	0.5022
1081	0.3762
1082	0.0794
1083	0.09324
1084	-0.123
1085	0.02458
1086	0.159
1087	-0.1229
1088	-0.3425
1089	-0.2172
1090	-0.3054
1091	-0.2921
1092	-0.2467
1093	-0.2359
1094	-0.08922
1095	-0.1243
1096	-0.201
1097	-0.1848
1098	-0.04503
1099	0.1774
1100	0.4718
1101	0.4901
1102	0.2704
1103	0.3746
1104	0.4497
1105	0.4373
1106	0.3992
1107	0.3738
1108	0.2959
1109	0.29
1110	0.3101
1111	0.4997
1112	0.5546
1113	0.4492
1114	0.3252
1115	0.4607
1116	0.3861
1117	0.1116
1118	0.06748
1119	0.3407
1120	0.4099
1121	0.3319
1122	0.3462
1123	0.5893
1124	0.4417
1125	0.1563
1126	0.08377
1127	-0.05869
1128	-0.08796
1129	-0.2443
1130	-0.007356
1131	-0.03964
1132	0.005195
1133	0.1023
1134	0.2255
1135	0.09167
1136	0.07086
1137	0.08004
1138	-0.1694
1139	0.1211
1140	-0.09071
1141	-0.06246
1142	0.003765
1143	0.08604
1144	-0.1279
1145	0.008501
1146	-0.02977
1147	-0.1217
1148	0.2544
1149	0.4704
1150	0.4458
1151	0.1259
1152	0.006021
1153	0.01603
1154	-0.06378
1155	-0.05323
1156	-0.477
1157	-0.6065
1158	-0.5133
1159	-0.3296
1160	0.02511
1161	-0.06554
1162	-0.06429
1163	-0.152
1164	-0.2231
1165	-0.1364
1166	-0.03375
1167	0.08151
1168	-0.3083
1169	-0.2298
1170	-0.3694
1171	-0.1332
1172	-0.1229
1173	-0.06263
1174	0.2493
1175	0.04202
1176	0.1391
1177	0.1638
1178	0.1207
1179	-0.07332
1180	0.142
1181	0.4459
1182	0.03375
1183	-0.01343
1184	0.1207
1185	0.3359
1186	0.3312
1187	0.5177
1188	0.5072
1189	0.5601
1190	0.3557
1191	0.524
1192	0.4538
1193	0.5507
1194	0.6303
1195	0.3916
1196	0.2604
1197	0.1597
1198	0.1972
1199	0.3119
1200	0.4071
1201	0.4073
1202	0.4953
1203	0.4285
1204	0.2832
1205	0.3176
1206	0.3641
1207	0.4338
1208	0.5008
1209	0.4248
1210	0.2593
1211	0.2029
1212	0.09467
1213	-0.0444
1214	0.1672
1215	0.0464
1216	0.1813
1217	0.2831
1218	0.381
1219	0.4016
1220	0.3515
1221	0.2172
1222	0.1669
1223	0.008586
1224	0.0201
1225	0.1183
1226	0.274
1227	0.494
1228	0.3911
1229	0.3462
1230	0.2783
1231	0.5337
1232	0.6043
1233	0.5528
1234	0.3831
1235	0.3518
1236	0.1035
1237	0.006189
1238	0.2092
1239	-0.1239
1240	-0.008874
1241	0.3033
1242	0.6066
1243	0.6805
1244	0.8372
